epoch,loss,mae,r2_score,val_loss,val_mae,val_r2_score
33,11.696197509765625,2.684377431869507,0.7164879441261292,4.597546577453613,1.5386933088302612,0.8886862993240356
34,12.103571891784668,2.732837677001953,0.7066242694854736,3.6073427200317383,1.2286895513534546,0.9126606583595276
35,11.063126564025879,2.611354112625122,0.7318384051322937,4.696539878845215,1.3654134273529053,0.8862895369529724
36,10.729763984680176,2.5835466384887695,0.7399140000343323,5.237001419067383,1.3074514865875244,0.8732041120529175
37,10.406888961791992,2.528461456298828,0.7477474212646484,6.9915995597839355,1.4584851264953613,0.8307226300239563
38,10.405915260314941,2.5331201553344727,0.7477734088897705,5.551573276519775,1.6092822551727295,0.8655878901481628
39,9.823043823242188,2.4705231189727783,0.761892557144165,5.179858207702637,1.5317071676254272,0.8745876550674438
40,9.969117164611816,2.471503973007202,0.7583631277084351,5.1120285987854,1.6499351263046265,0.8762299418449402
41,9.818039894104004,2.4699032306671143,0.7620139122009277,3.9369096755981445,1.2109124660491943,0.904681384563446
42,9.50473403930664,2.4287233352661133,0.7696083188056946,4.670044422149658,1.3345510959625244,0.8869310617446899
43,9.00484561920166,2.3601186275482178,0.7817193269729614,6.202335357666016,1.6775538921356201,0.8498319387435913
44,8.84253978729248,2.3369839191436768,0.7856637239456177,3.1329240798950195,1.0295907258987427,0.9241470694541931
45,8.721972465515137,2.325279712677002,0.7885841727256775,3.482815742492676,1.1225601434707642,0.915675699710846
46,8.3427734375,2.2807629108428955,0.7977795600891113,4.0646491050720215,1.1358972787857056,0.9015885591506958
47,8.1071138381958,2.2444403171539307,0.8034971952438354,2.9492342472076416,0.9996181726455688,0.9285945296287537
48,8.541617393493652,2.3043956756591797,0.7929674983024597,2.942143678665161,1.1000549793243408,0.9287661910057068
49,7.800991535186768,2.1979265213012695,0.8109188675880432,3.000978708267212,1.170876383781433,0.9273416996002197
50,7.868345737457275,2.2236781120300293,0.8092774152755737,2.1500182151794434,0.9795570373535156,0.9479447603225708
51,7.693795680999756,2.172592878341675,0.8135135769844055,2.6995599269866943,1.0528565645217896,0.9346395134925842
52,7.2614850997924805,2.121208906173706,0.823982298374176,3.534135341644287,1.106139898300171,0.9144331216812134
53,7.2806243896484375,2.130589485168457,0.8235266208648682,2.90773868560791,1.1807868480682373,0.9295991659164429
54,7.117862224578857,2.0914433002471924,0.8274750113487244,3.6840968132019043,1.3273134231567383,0.9108023643493652
55,7.0958662033081055,2.0993077754974365,0.8279969096183777,3.0081627368927,1.0393770933151245,0.9271677732467651
56,6.974191188812256,2.083860397338867,0.8309541940689087,2.272514581680298,0.9955334663391113,0.9449789524078369
57,6.611496448516846,2.0199532508850098,0.8397379517555237,2.425429105758667,0.9830083250999451,0.9412766098976135
58,6.273839950561523,1.971278429031372,0.847929835319519,4.205837726593018,1.380432367324829,0.8981701731681824
59,6.504671573638916,2.006035327911377,0.8423303365707397,1.7613438367843628,0.9414024949073792,0.9573551416397095
60,6.235044479370117,1.9687954187393188,0.8488673567771912,2.991044521331787,1.2334693670272827,0.9275822043418884
61,6.1396684646606445,1.9432257413864136,0.8511694669723511,2.40324330329895,0.9411962032318115,0.9418137669563293
62,6.0721821784973145,1.921523094177246,0.8528246283531189,2.29532790184021,0.996344268321991,0.9444265961647034
63,5.712918758392334,1.8691198825836182,0.8615180850028992,2.2947633266448975,1.0260944366455078,0.9444402456283569
64,5.574085235595703,1.8459250926971436,0.8648910522460938,1.819780707359314,0.9251658916473389,0.955940306186676
65,5.362307548522949,1.8112637996673584,0.8700206279754639,2.1829938888549805,1.0182243585586548,0.9471463561058044
66,5.316522598266602,1.824515700340271,0.8711315989494324,3.5933754444122314,1.5085515975952148,0.9129988551139832
67,5.365792751312256,1.8220911026000977,0.8699434399604797,1.681176781654358,0.9283856749534607,0.9592961072921753
68,5.132223129272461,1.7651575803756714,0.8756000399589539,2.8280742168426514,1.1932032108306885,0.9315279722213745
69,5.069637298583984,1.7583210468292236,0.8771147727966309,2.162874221801758,1.06569504737854,0.9476335048675537
70,4.857734203338623,1.7246395349502563,0.8822500705718994,2.414454221725464,1.150127649307251,0.9415423274040222
71,4.6441240310668945,1.6914855241775513,0.8874342441558838,2.3242056369781494,1.1149729490280151,0.943727433681488
72,4.78631067276001,1.7159125804901123,0.88398677110672,1.9901771545410156,0.9977463483810425,0.9518147706985474
73,4.38227653503418,1.6369856595993042,0.8937869668006897,1.963334083557129,1.0048680305480957,0.9524646401405334
74,4.3632378578186035,1.6299737691879272,0.8942306041717529,2.0566518306732178,0.9889264106750488,0.9502053260803223
75,4.517822742462158,1.6548534631729126,0.8904945254325867,2.0802037715911865,0.8825360536575317,0.9496350884437561
76,4.360953330993652,1.6339174509048462,0.894291877746582,2.7324583530426025,1.1857085227966309,0.9338429570198059
77,4.255476474761963,1.604237675666809,0.8968467116355896,2.083714008331299,1.062921404838562,0.9495500922203064
78,3.9566709995269775,1.5532875061035156,0.9040924906730652,1.8247545957565308,0.8641324639320374,0.9558199048042297
79,3.9629251956939697,1.5534416437149048,0.9039444923400879,1.9457885026931763,0.9479073882102966,0.9528894424438477
80,4.072510242462158,1.573326826095581,0.9012882709503174,1.712741732597351,0.8632391691207886,0.9585318565368652
81,3.8417553901672363,1.5208771228790283,0.9068753719329834,2.5792853832244873,1.1909844875335693,0.9375515580177307
82,3.751828193664551,1.492938756942749,0.9090611338615417,1.923822283744812,0.9905655980110168,0.9534212946891785
83,3.437628746032715,1.4419559240341187,0.9166730046272278,1.909361481666565,0.8458573818206787,0.9537714123725891
84,3.4196956157684326,1.4314104318618774,0.9171077013015747,2.172494649887085,1.041837215423584,0.9474005699157715
85,3.5454459190368652,1.4479970932006836,0.9140595197677612,2.0321555137634277,1.0405412912368774,0.9507983922958374
86,3.4750404357910156,1.4416420459747314,0.915763795375824,1.5926663875579834,0.8369592428207397,0.9614390730857849
87,3.364860773086548,1.4190748929977417,0.9184353351593018,2.478593349456787,1.122220754623413,0.939989447593689
88,3.463782548904419,1.4444822072982788,0.9160453081130981,1.8066587448120117,0.8446128964424133,0.9562579989433289
89,3.2523303031921387,1.3842488527297974,0.9211667776107788,1.8485161066055298,0.8105961680412292,0.9552446007728577
90,2.9834253787994385,1.3423255681991577,0.9276854395866394,2.1347427368164062,0.9460403323173523,0.9483146071434021
91,3.2161872386932373,1.3879456520080566,0.9220392107963562,2.1775031089782715,0.8794364333152771,0.9472792744636536
92,2.9830381870269775,1.3292499780654907,0.9276921153068542,1.9932215213775635,0.990027904510498,0.9517410397529602
93,3.0022964477539062,1.3362884521484375,0.9272280335426331,1.8040682077407837,0.9413906335830688,0.9563207626342773
94,3.100248098373413,1.3631713390350342,0.9248523712158203,1.6359388828277588,0.8256531953811646,0.9603914022445679
95,2.975219488143921,1.3338228464126587,0.9278856515884399,1.5869817733764648,0.8732408285140991,0.9615767002105713
96,3.0830090045928955,1.3525724411010742,0.9252688884735107,1.6752259731292725,0.8833296895027161,0.9594402313232422
97,2.8567941188812256,1.301532506942749,0.9307522177696228,1.6153215169906616,0.8825950026512146,0.9608905911445618
98,2.7362656593322754,1.2698296308517456,0.9336794018745422,2.182360887527466,1.1162102222442627,0.9471616744995117
99,2.8854682445526123,1.3051036596298218,0.930057168006897,3.0841825008392334,1.4559242725372314,0.9253271818161011
100,2.7371506690979004,1.2784290313720703,0.9336541891098022,1.6888257265090942,0.8685294389724731,0.9591109156608582
101,2.6279969215393066,1.23796808719635,0.9363005757331848,1.5870583057403564,0.8841775059700012,0.9615748524665833
102,2.7032463550567627,1.2661521434783936,0.9344754219055176,1.6912052631378174,0.9138100743293762,0.9590533375740051
103,2.4269378185272217,1.1871572732925415,0.9411723613739014,1.600343108177185,0.9133562445640564,0.9612532258033752
104,2.452547073364258,1.2006806135177612,0.9405477046966553,1.743685245513916,0.9524021744728088,0.9577826857566833
105,2.459364175796509,1.1986857652664185,0.9403886198997498,1.5885306596755981,0.8820893168449402,0.9615392088890076
106,2.5182783603668213,1.207563877105713,0.938956618309021,1.6220917701721191,0.8461802005767822,0.9607266783714294
107,2.5783329010009766,1.2191723585128784,0.9375038146972656,1.9530811309814453,0.8752593994140625,0.952712893486023
108,2.3216540813446045,1.1568797826766968,0.9437238574028015,1.8075369596481323,0.8630476593971252,0.956236720085144
109,2.3406410217285156,1.1609410047531128,0.9432662725448608,1.7885702848434448,0.9378894567489624,0.9566959738731384
110,2.3423571586608887,1.1574370861053467,0.9432225227355957,1.7149078845977783,0.8056991696357727,0.9584794640541077
111,2.2237603664398193,1.1313639879226685,0.9461007714271545,2.070540189743042,1.0284473896026611,0.9498690366744995
112,2.259760618209839,1.1412142515182495,0.9452236294746399,2.0735208988189697,1.0503323078155518,0.9497968554496765
113,2.2973785400390625,1.1463847160339355,0.9443143606185913,1.4752849340438843,0.8191559910774231,0.9642810821533203
114,2.2335314750671387,1.1251091957092285,0.9458599090576172,1.9941052198410034,0.9865766167640686,0.9517196416854858
115,2.1261510848999023,1.096772313117981,0.9484613537788391,1.8178138732910156,1.0029914379119873,0.9559879302978516
116,2.0675971508026123,1.0863866806030273,0.9498816728591919,1.517310380935669,0.8041832447052002,0.9632635712623596
117,2.0624277591705322,1.0857824087142944,0.9500088095664978,1.3803539276123047,0.8026298880577087,0.9665794968605042
118,2.2282493114471436,1.1263887882232666,0.9459940195083618,1.4033902883529663,0.8031039834022522,0.9660217761993408
119,2.076725721359253,1.0871250629425049,0.9496608376502991,1.6105449199676514,0.837925374507904,0.961006224155426
120,2.0010199546813965,1.075552225112915,0.9514949917793274,1.762119174003601,0.9285020232200623,0.9573363661766052
121,1.9721601009368896,1.0644967555999756,0.9521963596343994,1.553650975227356,0.8320165872573853,0.9623837471008301
122,2.0329127311706543,1.0673400163650513,0.950721025466919,1.797937035560608,0.8489488363265991,0.9564691781997681
123,2.00848126411438,1.0714094638824463,0.9513168931007385,1.6083343029022217,0.8579473495483398,0.9610597491264343
124,1.9552432298660278,1.0492740869522095,0.9526068568229675,1.6734486818313599,0.9426758289337158,0.9594832062721252
125,2.018500804901123,1.0714696645736694,0.9510731101036072,1.6911699771881104,0.8926665186882019,0.959054172039032
126,2.061682939529419,1.0840177536010742,0.9500254988670349,1.720641016960144,0.8499505519866943,0.9583406448364258
127,1.924463152885437,1.0333175659179688,0.9533485770225525,1.6616216897964478,0.8406212329864502,0.959769606590271
128,1.9564481973648071,1.0537326335906982,0.9525798559188843,1.4371507167816162,0.7763455510139465,0.9652043581008911
129,2.0108089447021484,1.07066810131073,0.9512609243392944,1.9169927835464478,0.914995551109314,0.9535866379737854
130,2.066878318786621,1.0828899145126343,0.9498981237411499,2.616323232650757,1.2237523794174194,0.936654806137085
131,1.9812531471252441,1.0537326335906982,0.9519741535186768,1.64765202999115,0.8579161763191223,0.9601078033447266
132,1.9501302242279053,1.0411653518676758,0.9527312517166138,1.6516647338867188,0.8561787009239197,0.9600106477737427
133,1.9160077571868896,1.0347399711608887,0.9535583257675171,1.464473009109497,0.8044313192367554,0.9645428657531738
134,1.9152480363845825,1.0438190698623657,0.9535723924636841,1.4858778715133667,0.8714828491210938,0.9640246033668518
135,1.8491460084915161,1.0177783966064453,0.9551764726638794,1.8149138689041138,0.9718309044837952,0.956058144569397
136,1.8948814868927002,1.0338021516799927,0.9540708065032959,1.6492573022842407,0.9381869435310364,0.960068941116333
137,1.8329308032989502,1.0038868188858032,0.9555728435516357,1.4729975461959839,0.8723875880241394,0.9643364548683167
138,1.7717199325561523,0.9977240562438965,0.9570568799972534,1.480558156967163,0.7764567136764526,0.9641534090042114
139,1.8129123449325562,1.0082799196243286,0.9560580253601074,1.6340128183364868,0.8418872952461243,0.9604380130767822
140,1.8263249397277832,1.0139741897583008,0.9557304978370667,1.5201530456542969,0.8379146456718445,0.963194727897644
141,1.8297288417816162,1.0151472091674805,0.9556471109390259,1.4859557151794434,0.8582581281661987,0.9640227556228638
142,1.7421056032180786,0.9876111745834351,0.9577735066413879,1.4371579885482788,0.8318288922309875,0.9652041792869568
143,1.783647060394287,1.0042072534561157,0.9567673802375793,1.6426230669021606,0.8868359327316284,0.9602295756340027
144,1.7853833436965942,1.0075961351394653,0.9567248821258545,1.7814116477966309,0.8587424159049988,0.9568693041801453
145,1.7068930864334106,0.9844516515731812,0.958625078201294,1.5658013820648193,0.9047448039054871,0.9620895385742188
146,1.7074280977249146,0.980712354183197,0.9586117267608643,1.9208500385284424,0.9513787627220154,0.9534932374954224
147,1.7755612134933472,0.9973254203796387,0.9569609761238098,1.4300273656845093,0.7934955954551697,0.9653768539428711
148,1.7147966623306274,0.9884258508682251,0.9584338665008545,1.3121187686920166,0.7593320608139038,0.9682315587997437
149,1.6437604427337646,0.958221971988678,0.9601587653160095,1.5018500089645386,0.8567156195640564,0.9636378884315491
